categorias_personas,latitud,longitud,Personas por manzana
128 a 304 Personas,4.61730886944e+000,'-7.41768270550e+001,196
0 a 127 Personas,4.61441391547e+000,'-7.41423993356e+001,196
0 a 127 Personas,4.63934636792e+000,'-7.41669087623e+001,196
0 a 127 Personas,4.61162589515e+000,'-7.41345682744e+001,196
128 a 304 Personas,4.63705694486e+000,'-7.40718620248e+001,196
0 a 127 Personas,4.59975980409e+000,'-7.40978213163e+001,196
128 a 304 Personas,4.64849452708e+000,'-7.41789644971e+001,196
128 a 304 Personas,4.64737631737e+000,'-7.40690935572e+001,196
128 a 304 Personas,4.64123597095e+000,'-7.41671835063e+001,196
0 a 127 Personas,4.65305247503e+000,'-7.40675595855e+001,196
128 a 304 Personas,4.60505869547e+000,'-7.41052690794e+001,196
128 a 304 Personas,4.60966170921e+000,'-7.41671537421e+001,196
0 a 127 Personas,4.63415745922e+000,'-7.41667932781e+001,196
128 a 304 Personas,4.64932481672e+000,'-7.41754959194e+001,196
0 a 127 Personas,4.60401157773e+000,'-7.41147963449e+001,196
128 a 304 Personas,4.64891793810e+000,'-7.41778661215e+001,195
128 a 304 Personas,4.60744880920e+000,'-7.41669725183e+001,195
0 a 127 Personas,4.62897311286e+000,'-7.41705022020e+001,195
128 a 304 Personas,4.60827029360e+000,'-7.41127270167e+001,195
128 a 304 Personas,4.62811381004e+000,'-7.41825112668e+001,195
0 a 127 Personas,4.60973531593e+000,'-7.41487250242e+001,195
128 a 304 Personas,4.64630128429e+000,'-7.41733242210e+001,195
128 a 304 Personas,4.62697059981e+000,'-7.41520824558e+001,195
0 a 127 Personas,4.62275244743e+000,'-7.41661078151e+001,195
0 a 127 Personas,4.59808652298e+000,'-7.41181378245e+001,194
128 a 304 Personas,4.64433698335e+000,'-7.41657961774e+001,194
0 a 127 Personas,4.62561396885e+000,'-7.41446557361e+001,194
128 a 304 Personas,4.61667063680e+000,'-7.41748729122e+001,194
128 a 304 Personas,4.64215647705e+000,'-7.41704190290e+001,194
0 a 127 Personas,4.61096231669e+000,'-7.41451103031e+001,194
128 a 304 Personas,4.60734960481e+000,'-7.41422378948e+001,194
0 a 127 Personas,4.60867186736e+000,'-7.41496352238e+001,194
0 a 127 Personas,4.65947874183e+000,'-7.40711507555e+001,194
128 a 304 Personas,4.64353918326e+000,'-7.41685056526e+001,194
128 a 304 Personas,4.64311111827e+000,'-7.41711135324e+001,194
0 a 127 Personas,4.58875201731e+000,'-7.41057089509e+001,194
0 a 127 Personas,4.59898476362e+000,'-7.41041314534e+001,194
0 a 127 Personas,4.62615367286e+000,'-7.41504177439e+001,194
0 a 127 Personas,4.60530702878e+000,'-7.41120455867e+001,194
0 a 127 Personas,4.58652335594e+000,'-7.41061020246e+001,194
128 a 304 Personas,4.63281773291e+000,'-7.40583987577e+001,194
128 a 304 Personas,4.64431127113e+000,'-7.41719589356e+001,194
128 a 304 Personas,4.64228960859e+000,'-7.41741595992e+001,194
128 a 304 Personas,4.65731400803e+000,'-7.40550425042e+001,193
128 a 304 Personas,4.58457988388e+000,'-7.40875768745e+001,193
128 a 304 Personas,4.59660834387e+000,'-7.41288547151e+001,193
128 a 304 Personas,4.62270418237e+000,'-7.41323906701e+001,193
128 a 304 Personas,4.64595346177e+000,'-7.40693584244e+001,193
128 a 304 Personas,4.60410795114e+000,'-7.41387825002e+001,193
0 a 127 Personas,4.61625678860e+000,'-7.41617438568e+001,192
0 a 127 Personas,4.61037118826e+000,'-7.41178751561e+001,192
0 a 127 Personas,4.62820945768e+000,'-7.41502752010e+001,192
128 a 304 Personas,4.60474339591e+000,'-7.41382065401e+001,192
0 a 127 Personas,4.59888340490e+000,'-7.41136483831e+001,192
128 a 304 Personas,4.60367454047e+000,'-7.41350931813e+001,192
0 a 127 Personas,4.62829211104e+000,'-7.41693605716e+001,192
0 a 127 Personas,4.62332593787e+000,'-7.41535808004e+001,192
0 a 127 Personas,4.61979572564e+000,'-7.41769749842e+001,192
128 a 304 Personas,4.63115482016e+000,'-7.40602090820e+001,192
0 a 127 Personas,4.59743662962e+000,'-7.40816131130e+001,192
128 a 304 Personas,4.58737106659e+000,'-7.41124026234e+001,192
128 a 304 Personas,4.60506565583e+000,'-7.41369159032e+001,192
0 a 127 Personas,4.62892151696e+000,'-7.41682149996e+001,192
0 a 127 Personas,4.62294767865e+000,'-7.41531760810e+001,192
0 a 127 Personas,4.59382130001e+000,'-7.41047659097e+001,192
0 a 127 Personas,4.60490036688e+000,'-7.41126587279e+001,192
0 a 127 Personas,4.58987617471e+000,'-7.41078932627e+001,192
128 a 304 Personas,4.60651781080e+000,'-7.41346391108e+001,192
128 a 304 Personas,4.62753836795e+000,'-7.41531276588e+001,192
0 a 127 Personas,4.61835392717e+000,'-7.41572429779e+001,192
128 a 304 Personas,4.61608095940e+000,'-7.41780766239e+001,192
0 a 127 Personas,4.65522695068e+000,'-7.40659512527e+001,192
128 a 304 Personas,4.61009269514e+000,'-7.40916765197e+001,191
128 a 304 Personas,4.60237434761e+000,'-7.41376068107e+001,191
128 a 304 Personas,4.60325301246e+000,'-7.41348076954e+001,191
128 a 304 Personas,4.62287606429e+000,'-7.41394991117e+001,191
128 a 304 Personas,4.59938968740e+000,'-7.41343832925e+001,190
0 a 127 Personas,4.59639728079e+000,'-7.41059480958e+001,190
0 a 127 Personas,4.63062759253e+000,'-7.41796070102e+001,190
0 a 127 Personas,4.64302999068e+000,'-7.40713402033e+001,190
128 a 304 Personas,4.58698693554e+000,'-7.40760442836e+001,190
128 a 304 Personas,4.58734660554e+000,'-7.40821357280e+001,190
128 a 304 Personas,4.64253659888e+000,'-7.41743045901e+001,190
0 a 127 Personas,4.65795878611e+000,'-7.40609708212e+001,190
128 a 304 Personas,4.62828458156e+000,'-7.41778247230e+001,190
0 a 127 Personas,4.59725111727e+000,'-7.41211177436e+001,190
128 a 304 Personas,4.63443154770e+000,'-7.40766479767e+001,190
0 a 127 Personas,4.65181359221e+000,'-7.40544008899e+001,190
0 a 127 Personas,4.61294046541e+000,'-7.41421325925e+001,190
0 a 127 Personas,4.65906027892e+000,'-7.40645649433e+001,190
0 a 127 Personas,4.60949571299e+000,'-7.41443541047e+001,190
0 a 127 Personas,4.59414321002e+000,'-7.41079264479e+001,190
128 a 304 Personas,4.62775968959e+000,'-7.41539596094e+001,190
0 a 127 Personas,4.64141707813e+000,'-7.40688324623e+001,190
0 a 127 Personas,4.62489986130e+000,'-7.40731267609e+001,190
0 a 127 Personas,4.61107789039e+000,'-7.41403067473e+001,190
0 a 127 Personas,4.66088036586e+000,'-7.40662217685e+001,190
0 a 127 Personas,4.59943404935e+000,'-7.41163292712e+001,190
128 a 304 Personas,4.63799279987e+000,'-7.40729149020e+001,190
0 a 127 Personas,4.61968882268e+000,'-7.41553786797e+001,190
0 a 127 Personas,4.58913403435e+000,'-7.41061235336e+001,190
0 a 127 Personas,4.58672929196e+000,'-7.40953264041e+001,190
0 a 127 Personas,4.65046903032e+000,'-7.40661081692e+001,190
0 a 127 Personas,4.59420071697e+000,'-7.41086205841e+001,190
128 a 304 Personas,4.60817548057e+000,'-7.41709987095e+001,190
128 a 304 Personas,4.63473568926e+000,'-7.41609435979e+001,190
0 a 127 Personas,4.62296636642e+000,'-7.41510763606e+001,189
128 a 304 Personas,4.63791750026e+000,'-7.41820735881e+001,189
128 a 304 Personas,4.58553272910e+000,'-7.40829322898e+001,189
0 a 127 Personas,4.61598343081e+000,'-7.41621441649e+001,189
128 a 304 Personas,4.60658255084e+000,'-7.41334946100e+001,189
128 a 304 Personas,4.64462876856e+000,'-7.41780108492e+001,189
128 a 304 Personas,4.60561570117e+000,'-7.41455310147e+001,189
128 a 304 Personas,4.64110529855e+000,'-7.41685272006e+001,189
128 a 304 Personas,4.61070729640e+000,'-7.41735962637e+001,189
0 a 127 Personas,4.61213946166e+000,'-7.41503083735e+001,189
0 a 127 Personas,4.61612213139e+000,'-7.41545149075e+001,189
128 a 304 Personas,4.60989760241e+000,'-7.41117964879e+001,189
128 a 304 Personas,4.63142421510e+000,'-7.40793088409e+001,189
0 a 127 Personas,4.59038389716e+000,'-7.41072494009e+001,188
0 a 127 Personas,4.60116656297e+000,'-7.41013287192e+001,188
128 a 304 Personas,4.60856390064e+000,'-7.41704283967e+001,188
128 a 304 Personas,4.64626724331e+000,'-7.41681769018e+001,188
128 a 304 Personas,4.64240428179e+000,'-7.41706133212e+001,188
0 a 127 Personas,4.63914555220e+000,'-7.41703802902e+001,188
128 a 304 Personas,4.63691866089e+000,'-7.41617610436e+001,188
0 a 127 Personas,4.60994287568e+000,'-7.41438873923e+001,188
128 a 304 Personas,4.58378734410e+000,'-7.41007888397e+001,188
128 a 304 Personas,4.63692027525e+000,'-7.41651405537e+001,188
128 a 304 Personas,4.61932721814e+000,'-7.41280393323e+001,188
128 a 304 Personas,4.60108850762e+000,'-7.40711445186e+001,188
0 a 127 Personas,4.61319648655e+000,'-7.40799320095e+001,188
0 a 127 Personas,4.61720826037e+000,'-7.41718826698e+001,188
128 a 304 Personas,4.58772207481e+000,'-7.41099072445e+001,188
0 a 127 Personas,4.60454374445e+000,'-7.41309918748e+001,188
0 a 127 Personas,4.60346365790e+000,'-7.40931935610e+001,188
0 a 127 Personas,4.62029272641e+000,'-7.41715960396e+001,188
0 a 127 Personas,4.59567376449e+000,'-7.40939551307e+001,188
128 a 304 Personas,4.63019724575e+000,'-7.41814684510e+001,188
128 a 304 Personas,4.63142044160e+000,'-7.40576858433e+001,187
128 a 304 Personas,4.64276990717e+000,'-7.41760787131e+001,187
128 a 304 Personas,4.60430700073e+000,'-7.41062159947e+001,187
128 a 304 Personas,4.59023579751e+000,'-7.41221231871e+001,187
128 a 304 Personas,4.63741495894e+000,'-7.40750779980e+001,187
128 a 304 Personas,4.61855314025e+000,'-7.41273930261e+001,187
128 a 304 Personas,4.63873555221e+000,'-7.41651586635e+001,187
128 a 304 Personas,4.58862814201e+000,'-7.40828650895e+001,187
128 a 304 Personas,4.60433534877e+000,'-7.40983520493e+001,187
128 a 304 Personas,4.60609972051e+000,'-7.41680527021e+001,187
128 a 304 Personas,4.60832016252e+000,'-7.41680773417e+001,187
128 a 304 Personas,4.60628166135e+000,'-7.41335094710e+001,187
0 a 127 Personas,4.59475938061e+000,'-7.41090201500e+001,186
0 a 127 Personas,4.59082156160e+000,'-7.40979776611e+001,186
0 a 127 Personas,4.61610670553e+000,'-7.41386308161e+001,186
0 a 127 Personas,4.58951785493e+000,'-7.40969480870e+001,186
0 a 127 Personas,4.60626892005e+000,'-7.40813925353e+001,186
0 a 127 Personas,4.63717710278e+000,'-7.40694774282e+001,186
0 a 127 Personas,4.59030402534e+000,'-7.41055880450e+001,186
0 a 127 Personas,4.62762908481e+000,'-7.41620937093e+001,186
0 a 127 Personas,4.60969883511e+000,'-7.41436286017e+001,186
128 a 304 Personas,4.65666995807e+000,'-7.40522409759e+001,186
0 a 127 Personas,4.60841998546e+000,'-7.41351788667e+001,186
0 a 127 Personas,4.60137175117e+000,'-7.41130144424e+001,186
0 a 127 Personas,4.62605060631e+000,'-7.41745600491e+001,186
0 a 127 Personas,4.59415306206e+000,'-7.41244610849e+001,186
0 a 127 Personas,4.62389678541e+000,'-7.41521400920e+001,186
0 a 127 Personas,4.58640459055e+000,'-7.40978117702e+001,186
128 a 304 Personas,4.64285955843e+000,'-7.41701030599e+001,186
128 a 304 Personas,4.60223299628e+000,'-7.41364698262e+001,186
0 a 127 Personas,4.61105441426e+000,'-7.41208211597e+001,186
0 a 127 Personas,4.63917599271e+000,'-7.40680831443e+001,186
0 a 127 Personas,4.65911890877e+000,'-7.40656065829e+001,186
128 a 304 Personas,4.60624271748e+000,'-7.41468058402e+001,186
0 a 127 Personas,4.62354655151e+000,'-7.41475374997e+001,186
0 a 127 Personas,4.61270050342e+000,'-7.41323179020e+001,186
128 a 304 Personas,4.62084369308e+000,'-7.41796789120e+001,186
0 a 127 Personas,4.60115754586e+000,'-7.41003329205e+001,186
128 a 304 Personas,4.62706870036e+000,'-7.41819998495e+001,185
128 a 304 Personas,4.60171746829e+000,'-7.41363916952e+001,185
128 a 304 Personas,4.62336329464e+000,'-7.41308644032e+001,185
128 a 304 Personas,4.64151772459e+000,'-7.41691577743e+001,185
128 a 304 Personas,4.62600365455e+000,'-7.41824131552e+001,185
128 a 304 Personas,4.60393757517e+000,'-7.41629270785e+001,185
128 a 304 Personas,4.58258027896e+000,'-7.40963628184e+001,185
128 a 304 Personas,4.60286732231e+000,'-7.41611460794e+001,185
128 a 304 Personas,4.65310729871e+000,'-7.40762919775e+001,185
128 a 304 Personas,4.64687834751e+000,'-7.41792205028e+001,184
0 a 127 Personas,4.60976923262e+000,'-7.41509232338e+001,184
128 a 304 Personas,4.64213604510e+000,'-7.41714942208e+001,184
0 a 127 Personas,4.64150115501e+000,'-7.41744645158e+001,184
0 a 127 Personas,4.60933278140e+000,'-7.41274387736e+001,184
128 a 304 Personas,4.62852988925e+000,'-7.40758572838e+001,184
128 a 304 Personas,4.61936256627e+000,'-7.41273030117e+001,184
0 a 127 Personas,4.60090895939e+000,'-7.41024931874e+001,184
0 a 127 Personas,4.61314513085e+000,'-7.41341405932e+001,184
128 a 304 Personas,4.63454845014e+000,'-7.41838718698e+001,184
128 a 304 Personas,4.64332503392e+000,'-7.41655386351e+001,184
0 a 127 Personas,4.62584837926e+000,'-7.40736873385e+001,184
0 a 127 Personas,4.60394938211e+000,'-7.41293843670e+001,184
0 a 127 Personas,4.65308245502e+000,'-7.40666181420e+001,184
0 a 127 Personas,4.58618620283e+000,'-7.41075444756e+001,184
0 a 127 Personas,4.62234913761e+000,'-7.40736020788e+001,184
128 a 304 Personas,4.60513699355e+000,'-7.41562262236e+001,184
128 a 304 Personas,4.61889554582e+000,'-7.41775233729e+001,184
0 a 127 Personas,4.65226406767e+000,'-7.40635536099e+001,184
128 a 304 Personas,4.64313463766e+000,'-7.41772051698e+001,184
0 a 127 Personas,4.66097472779e+000,'-7.40610283214e+001,184
128 a 304 Personas,4.64560549239e+000,'-7.40561485924e+001,184
128 a 304 Personas,4.61518363087e+000,'-7.40638510011e+001,184
128 a 304 Personas,4.62873905790e+000,'-7.41416102986e+001,184
128 a 304 Personas,4.64827193245e+000,'-7.40706777444e+001,184
0 a 127 Personas,4.64084570586e+000,'-7.40731836417e+001,184
128 a 304 Personas,4.64221101410e+000,'-7.41664993990e+001,184
0 a 127 Personas,4.62431409353e+000,'-7.40746699618e+001,184
0 a 127 Personas,4.60856454255e+000,'-7.41301047290e+001,184
128 a 304 Personas,4.58801378522e+000,'-7.41183469790e+001,184
0 a 127 Personas,4.60757115017e+000,'-7.41258183913e+001,184
0 a 127 Personas,4.61174437950e+000,'-7.41577985090e+001,184
0 a 127 Personas,4.60796685758e+000,'-7.41604616496e+001,184
0 a 127 Personas,4.61472140251e+000,'-7.41378440011e+001,184
128 a 304 Personas,4.64798285760e+000,'-7.41786845010e+001,183
0 a 127 Personas,4.61254128986e+000,'-7.41584921165e+001,183
0 a 127 Personas,4.59561958260e+000,'-7.40912934983e+001,183
0 a 127 Personas,4.61175858582e+000,'-7.41500349354e+001,183
128 a 304 Personas,4.58956232753e+000,'-7.41121086271e+001,183
0 a 127 Personas,4.61137301329e+000,'-7.41497585745e+001,183
128 a 304 Personas,4.58656142033e+000,'-7.41158224171e+001,183
0 a 127 Personas,4.60490434453e+000,'-7.40825317914e+001,183
0 a 127 Personas,4.61515157681e+000,'-7.41523074287e+001,183
0 a 127 Personas,4.61607735768e+000,'-7.41513253970e+001,183
128 a 304 Personas,4.61499119969e+000,'-7.41747529673e+001,183
128 a 304 Personas,4.63611230139e+000,'-7.40713886111e+001,183
128 a 304 Personas,4.65158472526e+000,'-7.40510500000e+001,183
128 a 304 Personas,4.63496634803e+000,'-7.40730280687e+001,182
128 a 304 Personas,4.62785926331e+000,'-7.41824002776e+001,182
0 a 127 Personas,4.60135032527e+000,'-7.40934607387e+001,182
128 a 304 Personas,4.61041373591e+000,'-7.40657752182e+001,182
0 a 127 Personas,4.62479878771e+000,'-7.41421573224e+001,182
128 a 304 Personas,4.59991032759e+000,'-7.40712311940e+001,182
0 a 127 Personas,4.59811156134e+000,'-7.41284118025e+001,182
0 a 127 Personas,4.60253548444e+000,'-7.41050897419e+001,182
0 a 127 Personas,4.58777027885e+000,'-7.40874165407e+001,182
128 a 304 Personas,4.63031302036e+000,'-7.40608152023e+001,182
128 a 304 Personas,4.63400499176e+000,'-7.41645885833e+001,182
0 a 127 Personas,4.59409150601e+000,'-7.41054068472e+001,182
0 a 127 Personas,4.62185004952e+000,'-7.41549182970e+001,182
0 a 127 Personas,4.62272598388e+000,'-7.41463102528e+001,182
0 a 127 Personas,4.62658808362e+000,'-7.41776098860e+001,182
0 a 127 Personas,4.60153571481e+000,'-7.40972673694e+001,182
128 a 304 Personas,4.64296584664e+000,'-7.40616078618e+001,181
128 a 304 Personas,4.60703261659e+000,'-7.41690260677e+001,181
128 a 304 Personas,4.64993324823e+000,'-7.40697226849e+001,181
128 a 304 Personas,4.64320091203e+000,'-7.41689255519e+001,181
128 a 304 Personas,4.67224776900e+000,'-7.40552865570e+001,181
128 a 304 Personas,4.62793011979e+000,'-7.41434536206e+001,181
128 a 304 Personas,4.61334155685e+000,'-7.41131186068e+001,181
128 a 304 Personas,4.61067798922e+000,'-7.41722536354e+001,181
0 a 127 Personas,4.62023058041e+000,'-7.41678559386e+001,180
128 a 304 Personas,4.64681490903e+000,'-7.41726370636e+001,180
0 a 127 Personas,4.60188005872e+000,'-7.40925256704e+001,180
0 a 127 Personas,4.59539273693e+000,'-7.41004058118e+001,180
0 a 127 Personas,4.61293940388e+000,'-7.41564604921e+001,180
128 a 304 Personas,4.64380594966e+000,'-7.40586177085e+001,180
128 a 304 Personas,4.60982736512e+000,'-7.41704520549e+001,180
0 a 127 Personas,4.61645676310e+000,'-7.41332926766e+001,180
0 a 127 Personas,4.58923498841e+000,'-7.40965233803e+001,180
0 a 127 Personas,4.62255698784e+000,'-7.41497044223e+001,180
0 a 127 Personas,4.58859056868e+000,'-7.40833344940e+001,180
0 a 127 Personas,4.59958726247e+000,'-7.41045465432e+001,180
0 a 127 Personas,4.62464459522e+000,'-7.41439256771e+001,180
0 a 127 Personas,4.61911376126e+000,'-7.40675853027e+001,180
128 a 304 Personas,4.59140596912e+000,'-7.41219147470e+001,180
128 a 304 Personas,4.61272005213e+000,'-7.41146569217e+001,180
128 a 304 Personas,4.59711774859e+000,'-7.41241904144e+001,180
0 a 127 Personas,4.60371364805e+000,'-7.41160864682e+001,180
0 a 127 Personas,4.63726669650e+000,'-7.41743062323e+001,180
0 a 127 Personas,4.66018365138e+000,'-7.40683920719e+001,180
0 a 127 Personas,4.60539848477e+000,'-7.41150926942e+001,180
128 a 304 Personas,4.64373135370e+000,'-7.41682725529e+001,180
0 a 127 Personas,4.64841900585e+000,'-7.40653415153e+001,180
0 a 127 Personas,4.59864995400e+000,'-7.41012717969e+001,180
128 a 304 Personas,4.63221841512e+000,'-7.40683248681e+001,179
128 a 304 Personas,4.62931747763e+000,'-7.41820644673e+001,179
128 a 304 Personas,4.67212349836e+000,'-7.40579456535e+001,179
128 a 304 Personas,4.58985581640e+000,'-7.41153541404e+001,179
128 a 304 Personas,4.60605788050e+000,'-7.41359929298e+001,179
128 a 304 Personas,4.64310828659e+000,'-7.41697714711e+001,179
128 a 304 Personas,4.58794678447e+000,'-7.41190586706e+001,179
128 a 304 Personas,4.63258909652e+000,'-7.40787408119e+001,179
128 a 304 Personas,4.64390455179e+000,'-7.41680616245e+001,179
128 a 304 Personas,4.66102362961e+000,'-7.40573635808e+001,179
128 a 304 Personas,4.60026596776e+000,'-7.41323478422e+001,178
0 a 127 Personas,4.59632256783e+000,'-7.40961148840e+001,178
0 a 127 Personas,4.61937492688e+000,'-7.41456751330e+001,178
0 a 127 Personas,4.60268072566e+000,'-7.40949983959e+001,178
0 a 127 Personas,4.63645115860e+000,'-7.41744815772e+001,178
128 a 304 Personas,4.63709860353e+000,'-7.41615246072e+001,178
128 a 304 Personas,4.58488505456e+000,'-7.40868728650e+001,178
128 a 304 Personas,4.64287671862e+000,'-7.41709455664e+001,178
128 a 304 Personas,4.64609061648e+000,'-7.41730792511e+001,178
128 a 304 Personas,4.60848597392e+000,'-7.41653720103e+001,178
0 a 127 Personas,4.62178642236e+000,'-7.41742599519e+001,178
128 a 304 Personas,4.60299847317e+000,'-7.41345818272e+001,178
128 a 304 Personas,4.62428175957e+000,'-7.41393624025e+001,178
128 a 304 Personas,4.64336875146e+000,'-7.41687132570e+001,178
0 a 127 Personas,4.60536328267e+000,'-7.40911748423e+001,178
0 a 127 Personas,4.59667830136e+000,'-7.41217872733e+001,178
0 a 127 Personas,4.59030690609e+000,'-7.41040646037e+001,178
128 a 304 Personas,4.63373927050e+000,'-7.41625633950e+001,178
128 a 304 Personas,4.60571444587e+000,'-7.41469453201e+001,178
128 a 304 Personas,4.67110107114e+000,'-7.40558370293e+001,178
128 a 304 Personas,4.63598380608e+000,'-7.41626690853e+001,178
0 a 127 Personas,4.60924789135e+000,'-7.41429123241e+001,178
0 a 127 Personas,4.61119477081e+000,'-7.41448859662e+001,178
128 a 304 Personas,4.64792878847e+000,'-7.41745016646e+001,177
128 a 304 Personas,4.64182338849e+000,'-7.41687328640e+001,177
128 a 304 Personas,4.61823742527e+000,'-7.41746570901e+001,177
